NUTS_ID, TIMESTAMP, MONTHLY_MAX                                                 
BE253,2006-01-01,0                                                              
BE254,2006-01-01,.21                                                            
BE255,2006-01-01,0                                                              
BE257,2006-01-01,0                                                              
BE258,2006-01-01,0                                                              
BE323,2006-01-01,0                                                              
BE328,2006-01-01,.807                                                           
BE329,2006-01-01,0                                                              
BE32A,2006-01-01,0                                                              
BE32B,2006-01-01,0                                                              
BE32D,2006-01-01,0                                                              
BE331,2006-01-01,0                                                              
BE332,2006-01-01,0                                                              
BE334,2006-01-01,0                                                              
BE335,2006-01-01,0                                                              
BE343,2006-01-01,0                                                              
BE344,2006-01-01,0                                                              
BE351,2006-01-01,0                                                              
BE352,2006-01-01,0                                                              
BE353,2006-01-01,0                                                              
BG311,2006-01-01,0                                                              
BG312,2006-01-01,0                                                              
BG313,2006-01-01,0                                                              
BG314,2006-01-01,0                                                              
BG315,2006-01-01,0                                                              
BG321,2006-01-01,0                                                              
BG322,2006-01-01,0                                                              
BG323,2006-01-01,0                                                              
BG325,2006-01-01,0                                                              
BG331,2006-01-01,0                                                              
BG332,2006-01-01,0                                                              
BG333,2006-01-01,0                                                              
BG341,2006-01-01,0                                                              
BG342,2006-01-01,0                                                              
BG343,2006-01-01,0                                                              
BG344,2006-01-01,0                                                              
BG411,2006-01-01,0                                                              
BG412,2006-01-01,0                                                              
BG413,2006-01-01,0                                                              
BG414,2006-01-01,0                                                              
BG415,2006-01-01,0                                                              
BG421,2006-01-01,0                                                              
BG422,2006-01-01,0                                                              
BG423,2006-01-01,0                                                              
BG424,2006-01-01,0                                                              
BG425,2006-01-01,0                                                              
CH011,2006-01-01,0                                                              
CH012,2006-01-01,0                                                              
CH013,2006-01-01,.196                                                           
CH021,2006-01-01,.718                                                           
CH022,2006-01-01,.513                                                           
CH023,2006-01-01,.196                                                           
CH024,2006-01-01,0                                                              
CH025,2006-01-01,0                                                              
CH031,2006-01-01,.267                                                           
CH032,2006-01-01,.267                                                           
CH033,2006-01-01,.91                                                            
CH040,2006-01-01,.917                                                           
CH051,2006-01-01,0                                                              
CH052,2006-01-01,.917                                                           
CH053,2006-01-01,.016                                                           
CH054,2006-01-01,.016                                                           
CH055,2006-01-01,.85                                                            
CH056,2006-01-01,.214                                                           
CH057,2006-01-01,.914                                                           
CH061,2006-01-01,.823                                                           
CH062,2006-01-01,.817                                                           
CH063,2006-01-01,.817                                                           
CH065,2006-01-01,.823                                                           
CH066,2006-01-01,.545                                                           
CH070,2006-01-01,.577                                                           
CY000,2006-01-01,0                                                              
CZ010,2006-01-01,0                                                              
CZ020,2006-01-01,.405                                                           
CZ031,2006-01-01,.977                                                           
CZ032,2006-01-01,0                                                              
CZ041,2006-01-01,.864                                                           
CZ042,2006-01-01,.902                                                           
CZ051,2006-01-01,0                                                              
CZ052,2006-01-01,0                                                              
CZ053,2006-01-01,0                                                              
CZ063,2006-01-01,0                                                              
CZ064,2006-01-01,0                                                              
CZ071,2006-01-01,.219                                                           
CZ072,2006-01-01,.18                                                            
CZ080,2006-01-01,.402                                                           
DE111,2006-01-01,0                                                              
DE113,2006-01-01,0                                                              
DE115,2006-01-01,0                                                              
DE116,2006-01-01,0                                                              
DE117,2006-01-01,0                                                              
DE118,2006-01-01,0                                                              
DE119,2006-01-01,0                                                              
DE11A,2006-01-01,0                                                              
DE11B,2006-01-01,0                                                              
DE122,2006-01-01,.329                                                           
DE123,2006-01-01,.329                                                           
DE124,2006-01-01,.34                                                            
DE125,2006-01-01,0                                                              
DE126,2006-01-01,.325                                                           
DE127,2006-01-01,0                                                              
DE128,2006-01-01,.317                                                           
DE129,2006-01-01,0                                                              
DE12B,2006-01-01,0                                                              
DE12C,2006-01-01,0                                                              
DE132,2006-01-01,.365                                                           
DE133,2006-01-01,.66                                                            
DE134,2006-01-01,.66                                                            
DE135,2006-01-01,0                                                              
DE137,2006-01-01,.602                                                           
DE138,2006-01-01,.908                                                           
DE139,2006-01-01,.333                                                           
DE13A,2006-01-01,.91                                                            
DE141,2006-01-01,.265                                                           
DE142,2006-01-01,0                                                              
DE144,2006-01-01,0                                                              
DE145,2006-01-01,.257                                                           
DE146,2006-01-01,.327                                                           
DE147,2006-01-01,.85                                                            
DE148,2006-01-01,0                                                              
DE149,2006-01-01,.602                                                           
DE211,2006-01-01,.259                                                           
DE212,2006-01-01,.927                                                           
DE213,2006-01-01,.735                                                           
DE214,2006-01-01,.699                                                           
DE215,2006-01-01,.316                                                           
DE216,2006-01-01,.952                                                           
DE217,2006-01-01,0                                                              
DE219,2006-01-01,.256                                                           
DE21A,2006-01-01,.844                                                           
DE21B,2006-01-01,.844                                                           
DE21C,2006-01-01,0                                                              
DE21E,2006-01-01,.91                                                            
DE21G,2006-01-01,.369                                                           
DE21H,2006-01-01,.936                                                           
DE21I,2006-01-01,.259                                                           
DE21J,2006-01-01,.256                                                           
DE21K,2006-01-01,.787                                                           
DE21L,2006-01-01,.936                                                           
DE21M,2006-01-01,.601                                                           
DE21N,2006-01-01,.922                                                           
DE221,2006-01-01,.496                                                           
DE222,2006-01-01,.633                                                           
DE223,2006-01-01,.237                                                           
DE224,2006-01-01,.513                                                           
DE226,2006-01-01,.276                                                           
DE227,2006-01-01,.565                                                           
DE228,2006-01-01,.634                                                           
DE229,2006-01-01,.709                                                           
DE22A,2006-01-01,.699                                                           
DE22B,2006-01-01,.238                                                           
DE22C,2006-01-01,.496                                                           
DE232,2006-01-01,.724                                                           
DE233,2006-01-01,0                                                              
DE234,2006-01-01,.635                                                           
DE235,2006-01-01,.771                                                           
DE236,2006-01-01,0                                                              
DE237,2006-01-01,0                                                              
DE238,2006-01-01,.757                                                           
DE239,2006-01-01,.771                                                           
DE241,2006-01-01,.193                                                           
DE245,2006-01-01,.193                                                           
DE247,2006-01-01,.168                                                           
DE248,2006-01-01,.302                                                           
DE249,2006-01-01,.109                                                           
DE24A,2006-01-01,.168                                                           
DE24B,2006-01-01,0                                                              
DE24C,2006-01-01,.168                                                           
DE252,2006-01-01,0                                                              
DE253,2006-01-01,0                                                              
DE254,2006-01-01,0                                                              
DE255,2006-01-01,0                                                              
DE257,2006-01-01,0                                                              
DE258,2006-01-01,0                                                              
DE259,2006-01-01,0                                                              
DE25B,2006-01-01,0                                                              
DE25C,2006-01-01,0                                                              
DE261,2006-01-01,0                                                              
DE262,2006-01-01,0                                                              
DE263,2006-01-01,0                                                              
DE264,2006-01-01,0                                                              
DE265,2006-01-01,0                                                              
DE266,2006-01-01,0                                                              
DE267,2006-01-01,.194                                                           
DE268,2006-01-01,0                                                              
DE269,2006-01-01,0                                                              
DE26A,2006-01-01,0                                                              
DE26B,2006-01-01,0                                                              
DE26C,2006-01-01,0                                                              
DE271,2006-01-01,.915                                                           
DE273,2006-01-01,0                                                              
DE274,2006-01-01,0                                                              
DE275,2006-01-01,.915                                                           
DE276,2006-01-01,.91                                                            
DE277,2006-01-01,0                                                              
DE278,2006-01-01,0                                                              
DE279,2006-01-01,0                                                              
DE27A,2006-01-01,.875                                                           
DE27B,2006-01-01,.922                                                           
DE27C,2006-01-01,0                                                              
DE27D,2006-01-01,.775                                                           
DE27E,2006-01-01,0                                                              
DE300,2006-01-01,0                                                              
DE401,2006-01-01,0                                                              
DE402,2006-01-01,0                                                              
DE403,2006-01-01,.306                                                           
DE404,2006-01-01,0                                                              
DE405,2006-01-01,.713                                                           
DE406,2006-01-01,0                                                              
DE407,2006-01-01,0                                                              
DE408,2006-01-01,0                                                              
DE409,2006-01-01,.652                                                           
DE40A,2006-01-01,.862                                                           
DE40B,2006-01-01,0                                                              
DE40C,2006-01-01,.341                                                           
DE40D,2006-01-01,0                                                              
DE40E,2006-01-01,0                                                              
DE40F,2006-01-01,0                                                              
DE40G,2006-01-01,0                                                              
DE40H,2006-01-01,0                                                              
DE40I,2006-01-01,.862                                                           
DE501,2006-01-01,0                                                              
DE502,2006-01-01,0                                                              
DE600,2006-01-01,0                                                              
DE712,2006-01-01,.704                                                           
DE713,2006-01-01,0                                                              
DE714,2006-01-01,.255                                                           
DE715,2006-01-01,.281                                                           
DE716,2006-01-01,0                                                              
DE717,2006-01-01,.276                                                           
DE718,2006-01-01,.704                                                           
DE719,2006-01-01,.649                                                           
DE71A,2006-01-01,.704                                                           
DE71B,2006-01-01,0                                                              
DE71C,2006-01-01,0                                                              
DE71D,2006-01-01,.257                                                           
DE71E,2006-01-01,.701                                                           
DE721,2006-01-01,0                                                              
DE722,2006-01-01,0                                                              
DE723,2006-01-01,0                                                              
DE724,2006-01-01,0                                                              
DE725,2006-01-01,0                                                              
DE731,2006-01-01,0                                                              
DE732,2006-01-01,0                                                              
DE733,2006-01-01,.331                                                           
DE734,2006-01-01,0                                                              
DE735,2006-01-01,0                                                              
DE736,2006-01-01,0                                                              
DE737,2006-01-01,.21                                                            
DE803,2006-01-01,0                                                              
DE80J,2006-01-01,.444                                                           
DE80K,2006-01-01,0                                                              
DE80L,2006-01-01,0                                                              
DE80M,2006-01-01,0                                                              
DE80N,2006-01-01,.764                                                           
DE80O,2006-01-01,0                                                              
DE911,2006-01-01,0                                                              
DE913,2006-01-01,0                                                              
DE914,2006-01-01,0                                                              
DE917,2006-01-01,0                                                              
DE918,2006-01-01,0                                                              
DE91A,2006-01-01,0                                                              
DE91C,2006-01-01,0                                                              
DE922,2006-01-01,0                                                              
DE923,2006-01-01,0                                                              
DE925,2006-01-01,0                                                              
DE926,2006-01-01,0                                                              
DE927,2006-01-01,0                                                              
DE928,2006-01-01,0                                                              
DE929,2006-01-01,0                                                              
DE931,2006-01-01,0                                                              
DE932,2006-01-01,0                                                              
DE933,2006-01-01,0                                                              
DE934,2006-01-01,0                                                              
DE935,2006-01-01,0                                                              
DE936,2006-01-01,0                                                              
DE937,2006-01-01,0                                                              
DE938,2006-01-01,0                                                              
DE939,2006-01-01,0                                                              
DE93A,2006-01-01,0                                                              
DE93B,2006-01-01,0                                                              
DE942,2006-01-01,0                                                              
DE943,2006-01-01,0                                                              
DE946,2006-01-01,0                                                              
DE947,2006-01-01,0                                                              
DE948,2006-01-01,0                                                              
DE949,2006-01-01,0                                                              
DE94B,2006-01-01,0                                                              
DE94C,2006-01-01,0                                                              
DE94D,2006-01-01,0                                                              
DE94E,2006-01-01,0                                                              
DE94F,2006-01-01,0                                                              
DE94G,2006-01-01,0                                                              
DEA11,2006-01-01,0                                                              
DEA12,2006-01-01,0                                                              
DEA13,2006-01-01,0                                                              
DEA14,2006-01-01,0                                                              
DEA16,2006-01-01,0                                                              
DEA17,2006-01-01,0                                                              
DEA1B,2006-01-01,0                                                              
DEA1C,2006-01-01,0                                                              
DEA1D,2006-01-01,0                                                              
DEA1E,2006-01-01,0                                                              
DEA1F,2006-01-01,0                                                              
DEA22,2006-01-01,0                                                              
DEA23,2006-01-01,0                                                              
DEA24,2006-01-01,0                                                              
DEA26,2006-01-01,0                                                              
DEA27,2006-01-01,0                                                              
DEA29,2006-01-01,0                                                              
DEA2A,2006-01-01,0                                                              
DEA2C,2006-01-01,0                                                              
DEA2D,2006-01-01,0                                                              
DEA33,2006-01-01,0                                                              
DEA35,2006-01-01,0                                                              
DEA36,2006-01-01,0                                                              
DEA37,2006-01-01,0                                                              
DEA38,2006-01-01,0                                                              
DEA43,2006-01-01,0                                                              
DEA44,2006-01-01,0                                                              
DEA45,2006-01-01,0                                                              
DEA46,2006-01-01,0                                                              
DEA47,2006-01-01,0                                                              
DEA51,2006-01-01,0                                                              
DEA52,2006-01-01,0                                                              
DEA53,2006-01-01,0                                                              
DEA54,2006-01-01,0                                                              
DEA56,2006-01-01,0                                                              
DEA57,2006-01-01,0                                                              
DEA58,2006-01-01,0                                                              
DEA5B,2006-01-01,0                                                              
DEA5C,2006-01-01,0                                                              
DEB11,2006-01-01,.232                                                           
DEB12,2006-01-01,0                                                              
DEB13,2006-01-01,0                                                              
DEB14,2006-01-01,0                                                              
DEB15,2006-01-01,0                                                              
DEB17,2006-01-01,.245                                                           
DEB18,2006-01-01,0                                                              
DEB1A,2006-01-01,.245                                                           
DEB1B,2006-01-01,0                                                              
DEB1C,2006-01-01,0                                                              
DEB1D,2006-01-01,.245                                                           
DEB21,2006-01-01,0                                                              
DEB22,2006-01-01,0                                                              
DEB23,2006-01-01,0                                                              
DEB25,2006-01-01,0                                                              
DEB31,2006-01-01,.278                                                           
DEB34,2006-01-01,.325                                                           
DEB35,2006-01-01,.248                                                           
DEB38,2006-01-01,.317                                                           
DEB39,2006-01-01,.281                                                           
DEB3A,2006-01-01,0                                                              
DEB3B,2006-01-01,.281                                                           
DEB3D,2006-01-01,0                                                              
DEB3E,2006-01-01,.329                                                           
DEB3G,2006-01-01,0                                                              
DEB3I,2006-01-01,.317                                                           
DEB3J,2006-01-01,.272                                                           
DEC01,2006-01-01,0                                                              
DEC02,2006-01-01,0                                                              
DEC04,2006-01-01,0                                                              
DEC05,2006-01-01,0                                                              
DED21,2006-01-01,0                                                              
DED2C,2006-01-01,0                                                              
DED2D,2006-01-01,0                                                              
DED2E,2006-01-01,0                                                              
DED2F,2006-01-01,0                                                              
DED41,2006-01-01,0                                                              
DED43,2006-01-01,0                                                              
DED44,2006-01-01,.378                                                           
DED45,2006-01-01,.26                                                            
DED51,2006-01-01,.39                                                            
DED52,2006-01-01,.486                                                           
DED53,2006-01-01,.345                                                           
DEE01,2006-01-01,0                                                              
DEE02,2006-01-01,.438                                                           
DEE03,2006-01-01,.05                                                            
DEE05,2006-01-01,.039                                                           
DEE06,2006-01-01,.087                                                           
DEE07,2006-01-01,.068                                                           
DEE08,2006-01-01,.67                                                            
DEE09,2006-01-01,0                                                              
DEE0A,2006-01-01,.432                                                           
DEE0B,2006-01-01,.435                                                           
DEE0C,2006-01-01,.432                                                           
DEE0D,2006-01-01,.087                                                           
DEE0E,2006-01-01,0                                                              
DEF03,2006-01-01,0                                                              
DEF05,2006-01-01,0                                                              
DEF06,2006-01-01,0                                                              
DEF07,2006-01-01,0                                                              
DEF08,2006-01-01,0                                                              
DEF09,2006-01-01,0                                                              
DEF0B,2006-01-01,0                                                              
DEF0C,2006-01-01,0                                                              
DEF0E,2006-01-01,0                                                              
DEG02,2006-01-01,.486                                                           
DEG03,2006-01-01,.525                                                           
DEG06,2006-01-01,0                                                              
DEG09,2006-01-01,.208                                                           
DEG0A,2006-01-01,.27                                                            
DEG0B,2006-01-01,.519                                                           
DEG0D,2006-01-01,.732                                                           
DEG0G,2006-01-01,.66                                                            
DEG0I,2006-01-01,.359                                                           
DEG0J,2006-01-01,.545                                                           
DEG0K,2006-01-01,.359                                                           
DEG0L,2006-01-01,.488                                                           
DEG0M,2006-01-01,0                                                              
DEG0N,2006-01-01,.21                                                            
DEG0P,2006-01-01,.437                                                           
DK031,2006-01-01,0                                                              
DK032,2006-01-01,0                                                              
DK041,2006-01-01,.501                                                           
DK042,2006-01-01,.346                                                           
DK050,2006-01-01,0                                                              
EE001,2006-01-01,0                                                              
EE004,2006-01-01,.705                                                           
EE008,2006-01-01,.689                                                           
EE009,2006-01-01,.582                                                           
EE00A,2006-01-01,.458                                                           
EL511,2006-01-01,0                                                              
EL512,2006-01-01,0                                                              
EL513,2006-01-01,0                                                              
EL514,2006-01-01,0                                                              
EL515,2006-01-01,0                                                              
EL521,2006-01-01,0                                                              
EL522,2006-01-01,0                                                              
EL523,2006-01-01,0                                                              
EL524,2006-01-01,0                                                              
EL525,2006-01-01,0                                                              
EL526,2006-01-01,0                                                              
EL527,2006-01-01,0                                                              
EL531,2006-01-01,0                                                              
EL532,2006-01-01,0                                                              
EL533,2006-01-01,0                                                              
EL541,2006-01-01,0                                                              
EL542,2006-01-01,0                                                              
EL543,2006-01-01,0                                                              
EL611,2006-01-01,0                                                              
EL612,2006-01-01,0                                                              
EL631,2006-01-01,0                                                              
EL632,2006-01-01,0                                                              
EL633,2006-01-01,0                                                              
EL641,2006-01-01,0                                                              
EL642,2006-01-01,0                                                              
EL643,2006-01-01,0                                                              
EL644,2006-01-01,0                                                              
EL645,2006-01-01,0                                                              
EL651,2006-01-01,0                                                              
EL653,2006-01-01,0                                                              
ES111,2006-01-01,0                                                              
ES112,2006-01-01,0                                                              
ES113,2006-01-01,0                                                              
ES114,2006-01-01,0                                                              
ES120,2006-01-01,0                                                              
ES130,2006-01-01,0                                                              
ES211,2006-01-01,0                                                              
ES213,2006-01-01,0                                                              
ES220,2006-01-01,0                                                              
ES230,2006-01-01,0                                                              
ES241,2006-01-01,.939                                                           
ES242,2006-01-01,0                                                              
ES243,2006-01-01,0                                                              
ES300,2006-01-01,.856                                                           
ES411,2006-01-01,0                                                              
ES412,2006-01-01,0                                                              
ES413,2006-01-01,0                                                              
ES414,2006-01-01,0                                                              
ES415,2006-01-01,0                                                              
ES416,2006-01-01,0                                                              
ES417,2006-01-01,0                                                              
ES418,2006-01-01,0                                                              
ES419,2006-01-01,0                                                              
ES421,2006-01-01,.76                                                            
ES422,2006-01-01,.821                                                           
ES423,2006-01-01,.893                                                           
ES424,2006-01-01,.896                                                           
ES425,2006-01-01,.851                                                           
ES431,2006-01-01,.844                                                           
ES432,2006-01-01,0                                                              
ES511,2006-01-01,0                                                              
ES512,2006-01-01,0                                                              
ES513,2006-01-01,.067                                                           
ES514,2006-01-01,0                                                              
ES521,2006-01-01,0                                                              
ES522,2006-01-01,0                                                              
ES523,2006-01-01,0                                                              
ES611,2006-01-01,0                                                              
ES612,2006-01-01,.651                                                           
ES613,2006-01-01,0                                                              
ES614,2006-01-01,0                                                              
ES615,2006-01-01,.84                                                            
ES616,2006-01-01,.707                                                           
