"NUTS_CODE","TIMESTAMP","MEDIAN"
"CH011","2016-01-01",-0.36
"CH012","2016-01-01",-0.471
"CH013","2016-01-01",-0.514
"CH021","2016-01-01",-0.63
"CH022","2016-01-01",-0.401
"CH023","2016-01-01",-2.043
"CH024","2016-01-01",-0.96
"CH025","2016-01-01",-1.781
"CH032","2016-01-01",-2.003
"CH033","2016-01-01",-1.764
"CH040","2016-01-01",-1.646
"CH051","2016-01-01",-0.713
"CH052","2016-01-01",-1.93
"CH053","2016-01-01",-0.366
"CH054","2016-01-01",-0.562
"CH055","2016-01-01",-0.58
"CH056","2016-01-01",-0.626
"CH057","2016-01-01",-1.685
"CH061","2016-01-01",-0.753
"CH062","2016-01-01",0.441
"CH063","2016-01-01",-0.55
"CH064","2016-01-01",0.213
"CH065","2016-01-01",0.626
"CH066","2016-01-01",-0.637
"CH070","2016-01-01",-0.847
"CY000","2016-01-01",-0.982
"CZ010","2016-01-01",-0.064
"CZ020","2016-01-01",-0.093
"CZ031","2016-01-01",-0.243
"CZ032","2016-01-01",-0.11
"CZ041","2016-01-01",-0.154
"CZ042","2016-01-01",0.176
"CZ051","2016-01-01",-0.256
"CZ052","2016-01-01",-0.111
"CZ053","2016-01-01",0.279
"CZ063","2016-01-01",0.472
"CZ064","2016-01-01",0.211
"CZ071","2016-01-01",-1.365
"CZ072","2016-01-01",-1.947
"CZ080","2016-01-01",-1.722
"DE111","2016-01-01",-0.862
"DE112","2016-01-01",-0.719
"DE113","2016-01-01",-2.254
"DE114","2016-01-01",-1.672
"DE115","2016-01-01",-0.547
"DE116","2016-01-01",-0.63
"DE117","2016-01-01",-0.413
"DE118","2016-01-01",-0.975
"DE119","2016-01-01",-1.351
"DE11A","2016-01-01",-1.34
"DE11B","2016-01-01",-0.265
"DE11C","2016-01-01",-0.756
"DE11D","2016-01-01",-1.424
"DE121","2016-01-01",-2.816
"DE122","2016-01-01",-0.959
"DE123","2016-01-01",-1.059
"DE124","2016-01-01",-1.899
"DE125","2016-01-01",-0.34
"DE126","2016-01-01",0.077
"DE127","2016-01-01",-0.735
"DE128","2016-01-01",-0.254
"DE129","2016-01-01",-1.348
"DE12A","2016-01-01",-0.884
"DE12B","2016-01-01",-1.35
"DE12C","2016-01-01",-0.728
"DE131","2016-01-01",-0.837
"DE132","2016-01-01",-0.093
"DE133","2016-01-01",-1.517
"DE134","2016-01-01",-1.675
"DE135","2016-01-01",-1.089
"DE136","2016-01-01",-1.263
"DE137","2016-01-01",-1.781
"DE138","2016-01-01",-0.33
"DE139","2016-01-01",-1.139
"DE13A","2016-01-01",-1.185
"DE141","2016-01-01",-2.179
"DE142","2016-01-01",-0.898
"DE143","2016-01-01",-1.543
"DE144","2016-01-01",-1.55
"DE145","2016-01-01",-1.347
"DE146","2016-01-01",-0.393
"DE147","2016-01-01",-0.378
"DE148","2016-01-01",-0.596
"DE149","2016-01-01",-1.596
"DE211","2016-01-01",0.15
"DE212","2016-01-01",-0.394
"DE213","2016-01-01",-0.394
"DE214","2016-01-01",-2.226
"DE215","2016-01-01",-2.736
"DE216","2016-01-01",-0.083
"DE217","2016-01-01",-0.705
"DE218","2016-01-01",-0.456
"DE219","2016-01-01",-1.26
"DE21A","2016-01-01",-0.664
"DE21B","2016-01-01",-0.545
"DE21C","2016-01-01",-0.374
"DE21D","2016-01-01",-0.718
"DE21E","2016-01-01",-0.155
"DE21F","2016-01-01",-0.302
"DE21G","2016-01-01",-1.674
"DE21H","2016-01-01",-0.452
"DE21I","2016-01-01",-0.48
"DE21J","2016-01-01",-0.827
"DE21K","2016-01-01",-0.768
"DE21L","2016-01-01",-0.736
"DE21M","2016-01-01",-1.914
"DE21N","2016-01-01",-0.556
"DE221","2016-01-01",-1.275
"DE222","2016-01-01",-2.545
"DE223","2016-01-01",0.033
"DE224","2016-01-01",-0.905
"DE225","2016-01-01",-0.754
"DE226","2016-01-01",-1.214
"DE227","2016-01-01",-2.032
"DE228","2016-01-01",-1.705
"DE229","2016-01-01",-0.983
"DE22A","2016-01-01",-2.072
"DE22B","2016-01-01",-1.117
"DE22C","2016-01-01",-1.652
"DE231","2016-01-01",-0.177
"DE232","2016-01-01",-0.454
"DE233","2016-01-01",0.028
"DE234","2016-01-01",-0.583
"DE235","2016-01-01",-0.315
"DE236","2016-01-01",-1.203
"DE237","2016-01-01",-0.195
"DE238","2016-01-01",-1.561
"DE239","2016-01-01",-0.434
"DE23A","2016-01-01",0.141
"DE241","2016-01-01",0.209
"DE242","2016-01-01",0.424
"DE243","2016-01-01",0.04
"DE244","2016-01-01",-1.803
"DE245","2016-01-01",0.149
"DE246","2016-01-01",0.234
"DE247","2016-01-01",0.003
"DE248","2016-01-01",-0.029
"DE249","2016-01-01",-1.435
"DE24A","2016-01-01",-0.023
"DE24B","2016-01-01",0.032
"DE24C","2016-01-01",0.09
"DE24D","2016-01-01",-0.154
"DE251","2016-01-01",-0.884
"DE252","2016-01-01",0.333
"DE253","2016-01-01",0.003
"DE254","2016-01-01",-0.339
"DE255","2016-01-01",-0.222
"DE256","2016-01-01",-1.156
"DE257","2016-01-01",-0.052
"DE258","2016-01-01",-0.401
"DE259","2016-01-01",-0.306
"DE25A","2016-01-01",-0.48
"DE25B","2016-01-01",-0.717
"DE25C","2016-01-01",-0.907
"DE261","2016-01-01",0.456
"DE262","2016-01-01",0.505
"DE263","2016-01-01",0.165
"DE264","2016-01-01",0.428
"DE265","2016-01-01",-0.149
"DE266","2016-01-01",-0.021
"DE267","2016-01-01",0.108
"DE268","2016-01-01",0.106
"DE269","2016-01-01",-0.133
"DE26A","2016-01-01",0.474
"DE26B","2016-01-01",0.326
"DE26C","2016-01-01",0.179
"DE271","2016-01-01",-0.493
"DE272","2016-01-01",0.099
"DE273","2016-01-01",0.044
"DE274","2016-01-01",-0.019
"DE275","2016-01-01",-0.79
"DE276","2016-01-01",-1.022
"DE277","2016-01-01",-0.289
"DE278","2016-01-01",-1.463
"DE279","2016-01-01",-3.196
"DE27A","2016-01-01",-0.514
"DE27B","2016-01-01",-0.114
"DE27C","2016-01-01",-0.169
"DE27D","2016-01-01",-0.598
"DE27E","2016-01-01",-1.043
"DE300","2016-01-01",-0.127
"DE401","2016-01-01",0.706
"DE402","2016-01-01",0.098
"DE403","2016-01-01",-1.99
"DE404","2016-01-01",0.186
"DE405","2016-01-01",-0.438
"DE406","2016-01-01",0.011
"DE407","2016-01-01",0
"DE408","2016-01-01",0.542
"DE409","2016-01-01",-0.293
"DE40A","2016-01-01",0.352
"DE40B","2016-01-01",-0.136
"DE40C","2016-01-01",-0.771
"DE40D","2016-01-01",0.62
"DE40E","2016-01-01",0.693
"DE40F","2016-01-01",0.506
"DE40G","2016-01-01",-0.051
"DE40H","2016-01-01",0.289
"DE40I","2016-01-01",-0.026
"DE501","2016-01-01",-0.873
"DE502","2016-01-01",-0.699
"DE600","2016-01-01",-0.794
"DE711","2016-01-01",-0.352
"DE712","2016-01-01",0.492
"DE713","2016-01-01",-0.714
"DE714","2016-01-01",0.04
"DE715","2016-01-01",-0.383
"DE716","2016-01-01",-0.002
"DE717","2016-01-01",0.574
"DE718","2016-01-01",-0.07
"DE719","2016-01-01",0.305
"DE71A","2016-01-01",0.218
"DE71B","2016-01-01",-0.541
"DE71C","2016-01-01",-0.398
"DE71D","2016-01-01",-0.582
"DE71E","2016-01-01",0.406
"DE721","2016-01-01",0.151
"DE722","2016-01-01",0.322
"DE723","2016-01-01",0.386
"DE724","2016-01-01",0.275
"DE725","2016-01-01",0.261
"DE731","2016-01-01",-0.462
"DE732","2016-01-01",-0.166
"DE733","2016-01-01",-0.435
"DE734","2016-01-01",0.141
"DE735","2016-01-01",-0.064
"DE736","2016-01-01",0.295
"DE737","2016-01-01",-0.346
"DE803","2016-01-01",0.18
"DE804","2016-01-01",0.12
"DE80J","2016-01-01",0.321
"DE80K","2016-01-01",0.381
"DE80L","2016-01-01",0.401
"DE80M","2016-01-01",0.351
"DE80N","2016-01-01",-0.336
"DE80O","2016-01-01",0.356
"DE911","2016-01-01",0.554
"DE912","2016-01-01",0.427
"DE913","2016-01-01",0.563
"DE914","2016-01-01",0.62
"DE916","2016-01-01",0.244
"DE917","2016-01-01",0.574
"DE918","2016-01-01",0.386
"DE91A","2016-01-01",0.549
"DE91B","2016-01-01",0.43
"DE91C","2016-01-01",0.279
"DE922","2016-01-01",0.243
"DE923","2016-01-01",0.411
"DE925","2016-01-01",0.416
"DE926","2016-01-01",0.385
"DE927","2016-01-01",0.382
"DE928","2016-01-01",0.631
"DE929","2016-01-01",0.569
"DE931","2016-01-01",0.683
"DE932","2016-01-01",-0.693
"DE933","2016-01-01",0.489
"DE934","2016-01-01",0.554
"DE935","2016-01-01",0.517
"DE936","2016-01-01",-0.306
"DE937","2016-01-01",0.336
"DE938","2016-01-01",0.679
"DE939","2016-01-01",-0.746
"DE93A","2016-01-01",0.62
"DE93B","2016-01-01",-0.364
"DE941","2016-01-01",-0.777
"DE942","2016-01-01",-0.384
"DE943","2016-01-01",-0.652
"DE944","2016-01-01",0.34
"DE945","2016-01-01",-1.038
"DE946","2016-01-01",-0.676
"DE947","2016-01-01",-0.333
"DE948","2016-01-01",0.289
"DE949","2016-01-01",0.326
"DE94A","2016-01-01",-0.816
"DE94B","2016-01-01",0.038
"DE94C","2016-01-01",-0.596
"DE94D","2016-01-01",0.475
"DE94E","2016-01-01",0.441
"DE94F","2016-01-01",0.366
"DE94G","2016-01-01",-0.774
"DE94H","2016-01-01",-0.757
"DEA11","2016-01-01",0.295
"DEA12","2016-01-01",0.11
"DEA13","2016-01-01",0.183
"DEA14","2016-01-01",0.236
"DEA15","2016-01-01",0.338
"DEA16","2016-01-01",0.209
"DEA17","2016-01-01",0.248
"DEA18","2016-01-01",0.24
"DEA19","2016-01-01",0.314
"DEA1A","2016-01-01",0.259
"DEA1B","2016-01-01",0.17
"DEA1C","2016-01-01",0.306
"DEA1D","2016-01-01",0.413
"DEA1E","2016-01-01",0.215
"DEA1F","2016-01-01",0.246
"DEA22","2016-01-01",0.491
"DEA23","2016-01-01",0.516
"DEA24","2016-01-01",0.414
"DEA26","2016-01-01",0.631
"DEA27","2016-01-01",0.71
"DEA28","2016-01-01",0.61
"DEA29","2016-01-01",-0.83
"DEA2A","2016-01-01",0.316
"DEA2B","2016-01-01",0.407
"DEA2C","2016-01-01",0.464
"DEA2D","2016-01-01",0.423
"DEA31","2016-01-01",0.264
"DEA32","2016-01-01",0.038
"DEA33","2016-01-01",0.333
"DEA34","2016-01-01",0.165
"DEA35","2016-01-01",0.262
"DEA36","2016-01-01",0.18
"DEA37","2016-01-01",0.277
"DEA38","2016-01-01",0.125
"DEA41","2016-01-01",0.164
"DEA42","2016-01-01",0.153
"DEA43","2016-01-01",0.227
"DEA44","2016-01-01",0.249
"DEA45","2016-01-01",0.302
"DEA46","2016-01-01",0.415
"DEA47","2016-01-01",0.036
"DEA51","2016-01-01",-0.015
"DEA52","2016-01-01",-0.335
"DEA53","2016-01-01",0.04
"DEA54","2016-01-01",0.118
"DEA55","2016-01-01",-0.184
"DEA56","2016-01-01",0.117
"DEA57","2016-01-01",0.178
"DEA58","2016-01-01",0.201
"DEA59","2016-01-01",0.26
"DEA5A","2016-01-01",0.306
"DEA5B","2016-01-01",0.087
"DEA5C","2016-01-01",-0.076
"DEB11","2016-01-01",-0.344
"DEB12","2016-01-01",0.443
"DEB13","2016-01-01",0.433
"DEB14","2016-01-01",-0.055
"DEB15","2016-01-01",0.137
"DEB17","2016-01-01",0.011
"DEB18","2016-01-01",0.166
"DEB1A","2016-01-01",-0.302
"DEB1B","2016-01-01",0.625
"DEB1C","2016-01-01",0.107
"DEB1D","2016-01-01",0.052
"DEB21","2016-01-01",-0.627
"DEB22","2016-01-01",-0.033
"DEB23","2016-01-01",0.323
"DEB24","2016-01-01",0.219
"DEB25","2016-01-01",-0.197
"DEB31","2016-01-01",0.438
"DEB32","2016-01-01",-1.459
"DEB33","2016-01-01",-1.333
"DEB34","2016-01-01",0.376
"DEB35","2016-01-01",0.504
"DEB36","2016-01-01",-0.91
"DEB37","2016-01-01",-1.496
"DEB38","2016-01-01",-0.07
"DEB39","2016-01-01",0.01
"DEB3A","2016-01-01",-0.843
"DEB3B","2016-01-01",0.037
"DEB3C","2016-01-01",-1.005
"DEB3D","2016-01-01",-0.699
"DEB3E","2016-01-01",-0.724
"DEB3F","2016-01-01",-1.097
"DEB3G","2016-01-01",0.023
"DEB3H","2016-01-01",-1.155
"DEB3I","2016-01-01",0.036
"DEB3J","2016-01-01",0.022
"DEB3K","2016-01-01",-1.814
"DEC01","2016-01-01",-0.985
"DEC02","2016-01-01",-0.615
"DEC03","2016-01-01",-0.164
"DEC04","2016-01-01",-0.985
"DEC05","2016-01-01",-0.73
"DEC06","2016-01-01",0.196
"DED21","2016-01-01",0.444
"DED2C","2016-01-01",0.305
"DED2D","2016-01-01",-0.326
"DED2E","2016-01-01",0.615
"DED2F","2016-01-01",0.509
"DED41","2016-01-01",-0.091
"DED42","2016-01-01",0.02
"DED43","2016-01-01",0.317
"DED44","2016-01-01",-0.87
"DED45","2016-01-01",0.117
"DED51","2016-01-01",-0.105
"DED52","2016-01-01",0.314
"DED53","2016-01-01",0.362
"DEE01","2016-01-01",0.744
"DEE02","2016-01-01",-0.304
"DEE03","2016-01-01",0.404
"DEE04","2016-01-01",0.701
"DEE05","2016-01-01",0.65
"DEE06","2016-01-01",0.785
"DEE07","2016-01-01",0.576
"DEE08","2016-01-01",-0.185
"DEE09","2016-01-01",0.23
"DEE0A","2016-01-01",-0.078
"DEE0B","2016-01-01",-0.044
"DEE0C","2016-01-01",0.302
"DEE0D","2016-01-01",0.658
"DEE0E","2016-01-01",0.543
"DEF01","2016-01-01",0.344
"DEF02","2016-01-01",0.437
"DEF03","2016-01-01",0.437
"DEF04","2016-01-01",0.021
"DEF05","2016-01-01",-0.895
"DEF06","2016-01-01",0.461
"DEF07","2016-01-01",-0.428
"DEF08","2016-01-01",0.512
"DEF09","2016-01-01",-0.436
"DEF0A","2016-01-01",0.435
"DEF0B","2016-01-01",0.379
"DEF0C","2016-01-01",0.254
"DEF0D","2016-01-01",0.35
"DEF0E","2016-01-01",-0.085
"DEF0F","2016-01-01",0.391
"DEG01","2016-01-01",-0.672
"DEG02","2016-01-01",-0.485
"DEG03","2016-01-01",-0.975
"DEG04","2016-01-01",0.18
"DEG05","2016-01-01",-0.387
"DEG06","2016-01-01",0.056
"DEG07","2016-01-01",0.29
"DEG09","2016-01-01",-0.093
"DEG0A","2016-01-01",0.033
"DEG0B","2016-01-01",-0.051
"DEG0C","2016-01-01",0.242
"DEG0D","2016-01-01",-0.576
"DEG0E","2016-01-01",0.296
"DEG0F","2016-01-01",0.428
"DEG0G","2016-01-01",-0.675
"DEG0H","2016-01-01",0.132
"DEG0I","2016-01-01",0.168
"DEG0J","2016-01-01",-0.868
"DEG0K","2016-01-01",-1.26
"DEG0L","2016-01-01",-0.726
"DEG0M","2016-01-01",0.077
"DEG0N","2016-01-01",-0.559
"DEG0P","2016-01-01",-0.443
"DK011","2016-01-01",-0.396
"DK012","2016-01-01",0.035
"DK013","2016-01-01",0.498
"DK014","2016-01-01",0.406
"DK021","2016-01-01",0.298
"DK022","2016-01-01",0.728
"DK031","2016-01-01",0.685
"DK032","2016-01-01",0.203
"DK041","2016-01-01",0.303
"DK042","2016-01-01",0.4
"DK050","2016-01-01",0.311
"EE001","2016-01-01",-0.398
"EE004","2016-01-01",-1.169
"EE008","2016-01-01",-0.177
"EE009","2016-01-01",-0.087
"EE00A","2016-01-01",-0.988
"EL301","2016-01-01",-2.363
"EL302","2016-01-01",-2.01
"EL303","2016-01-01",-1.782
"EL304","2016-01-01",-2.345
"EL305","2016-01-01",-2.482
"EL306","2016-01-01",-1.304
"EL307","2016-01-01",-2.038
"EL411","2016-01-01",-0.712
"EL412","2016-01-01",-1.683
"EL413","2016-01-01",-2.424
"EL421","2016-01-01",-2.67
"EL422","2016-01-01",-1.333
"EL431","2016-01-01",-2.756
"EL432","2016-01-01",-3.26
"EL433","2016-01-01",-2.082
"EL434","2016-01-01",-1.738
"EL511","2016-01-01",-0.103
"EL512","2016-01-01",0.174
"EL513","2016-01-01",-0.019
"EL514","2016-01-01",0.549
"EL515","2016-01-01",-0.102
"EL521","2016-01-01",0.418
"EL522","2016-01-01",0.425
"EL523","2016-01-01",0.742
"EL524","2016-01-01",0.567
"EL525","2016-01-01",0.229
"EL526","2016-01-01",0.765
"EL527","2016-01-01",0.461
"EL531","2016-01-01",0.311
"EL532","2016-01-01",0.364
"EL533","2016-01-01",0.092
"EL541","2016-01-01",-0.461
"EL542","2016-01-01",-0.641
"EL543","2016-01-01",-0.267
"EL611","2016-01-01",0.156
"EL612","2016-01-01",-0.54
"EL613","2016-01-01",-0.15
"EL621","2016-01-01",-3.445
"EL622","2016-01-01",-0.969
"EL623","2016-01-01",-0.713
"EL624","2016-01-01",-0.841
"EL631","2016-01-01",-0.9
"EL632","2016-01-01",-2.178
"EL633","2016-01-01",-2.389
"EL641","2016-01-01",-1.51
"EL642","2016-01-01",-1.157
"EL643","2016-01-01",-0.439
"EL644","2016-01-01",-0.811
"EL645","2016-01-01",-1.164
"EL651","2016-01-01",-0.646
"EL652","2016-01-01",-1.027
"EL653","2016-01-01",-1.33
"ES111","2016-01-01",0.449
"ES112","2016-01-01",0.178
"ES113","2016-01-01",0.279
"ES114","2016-01-01",0.569
"ES120","2016-01-01",-0.229
"ES130","2016-01-01",-1.045
"ES211","2016-01-01",-0.643
"ES212","2016-01-01",-1.343
"ES213","2016-01-01",-1.045
"ES220","2016-01-01",-0.103
"ES230","2016-01-01",0
"ES241","2016-01-01",-0.213
"ES242","2016-01-01",-0.64
"ES243","2016-01-01",-0.195
"ES300","2016-01-01",-1.04
"ES411","2016-01-01",-0.243
"ES412","2016-01-01",-0.17
"ES413","2016-01-01",0.547
"ES414","2016-01-01",0.387
"ES415","2016-01-01",0.3
"ES416","2016-01-01",0.135
"ES417","2016-01-01",0.766
"ES418","2016-01-01",0.502
"ES419","2016-01-01",0.563
"ES421","2016-01-01",-1.35
"ES422","2016-01-01",-1.672
"ES423","2016-01-01",-1.587
"ES424","2016-01-01",-0.49
"ES425","2016-01-01",-0.952
"ES431","2016-01-01",0.108
"ES432","2016-01-01",0.462
"ES511","2016-01-01",-1.531
"ES512","2016-01-01",-1.064
"ES513","2016-01-01",-0.827
"ES514","2016-01-01",-1.263
"ES521","2016-01-01",-0.69
"ES522","2016-01-01",-1.059
"ES523","2016-01-01",-0.822
"ES531","2016-01-01",-0.839
"ES532","2016-01-01",-3.065
"ES533","2016-01-01",-3.935
"ES611","2016-01-01",-1.116
"ES612","2016-01-01",-0.75
"ES613","2016-01-01",-1.039
"ES614","2016-01-01",-1.63
"ES615","2016-01-01",0.314
"ES616","2016-01-01",-1.222
"ES617","2016-01-01",-1.001
"ES618","2016-01-01",-0.177
"ES620","2016-01-01",-1.167
"ES630","2016-01-01",-1.261
"ES640","2016-01-01",-1.773
"FI193","2016-01-01",0.682
"FI194","2016-01-01",0.702
"FI195","2016-01-01",0.563
"FI196","2016-01-01",0.386
"FI197","2016-01-01",0.361
"FI1B1","2016-01-01",-0.031
"FI1C1","2016-01-01",0.219
"FI1C2","2016-01-01",0.213
"FI1C3","2016-01-01",-0.004
"FI1C4","2016-01-01",-0.17
"FI1C5","2016-01-01",-0.473
"FI1D1","2016-01-01",0.271
"FI1D2","2016-01-01",0.835
"FI1D3","2016-01-01",0.572
"FI1D5","2016-01-01",0.994
"FI1D7","2016-01-01",0.101
"FI1D8","2016-01-01",1.262
"FI1D9","2016-01-01",1.013
"FI200","2016-01-01",-1.378
"FR101","2016-01-01",-0.801
"FR102","2016-01-01",-0.166
"FR103","2016-01-01",-0.001
"FR104","2016-01-01",0.151
"FR105","2016-01-01",-0.88
"FR106","2016-01-01",-0.963
"FR107","2016-01-01",-0.6
"FR108","2016-01-01",-0.056
"FRB01","2016-01-01",-0.879
"FRB02","2016-01-01",0.293
"FRB03","2016-01-01",-1.364
"FRB04","2016-01-01",0.148
"FRB05","2016-01-01",-0.006
"FRB06","2016-01-01",-0.606
"FRC11","2016-01-01",-1.176
"FRC12","2016-01-01",-1.204
"FRC13","2016-01-01",-0.346
"FRC14","2016-01-01",-0.774
"FRC21","2016-01-01",-1.245
"FRC22","2016-01-01",-0.927
"FRC23","2016-01-01",-0.98
"FRC24","2016-01-01",-1.575
"FRD11","2016-01-01",-0.196
"FRD12","2016-01-01",0.355
"FRD13","2016-01-01",-0.706
"FRD21","2016-01-01",-0.599
"FRD22","2016-01-01",-0.252
"FRE11","2016-01-01",0.167
"FRE12","2016-01-01",0.192
"FRE21","2016-01-01",0.137
"FRE22","2016-01-01",-0.469
"FRE23","2016-01-01",-0.074
"FRF11","2016-01-01",-1.059
"FRF12","2016-01-01",-0.474
"FRF21","2016-01-01",0.042
"FRF22","2016-01-01",-0.785
"FRF23","2016-01-01",-0.341
"FRF24","2016-01-01",-0.714
"FRF31","2016-01-01",-0.966
"FRF32","2016-01-01",-0.394
"FRF33","2016-01-01",-1.095
"FRF34","2016-01-01",-1.217
"FRG01","2016-01-01",0.434
"FRG02","2016-01-01",0.191
"FRG03","2016-01-01",-0.683
"FRG04","2016-01-01",-0.4
"FRG05","2016-01-01",0.195
"FRH01","2016-01-01",0.206
"FRH02","2016-01-01",0.39
"FRH03","2016-01-01",-0.021
"FRH04","2016-01-01",0.546
"FRI11","2016-01-01",-0.529
"FRI12","2016-01-01",-0.43
"FRI13","2016-01-01",-0.145
"FRI14","2016-01-01",0.08
"FRI15","2016-01-01",-0.555
"FRI21","2016-01-01",-0.766
"FRI22","2016-01-01",-1.568
"FRI23","2016-01-01",-1.04
"FRI31","2016-01-01",-0.392
"FRI32","2016-01-01",-0.205
"FRI33","2016-01-01",-0.07
"FRI34","2016-01-01",-0.531
"FRJ11","2016-01-01",-0.987
"FRJ12","2016-01-01",-0.064
"FRJ13","2016-01-01",-0.839
"FRJ14","2016-01-01",-0.392
"FRJ15","2016-01-01",-0.626
"FRJ21","2016-01-01",-0.624
"FRJ22","2016-01-01",-0.885
"FRJ23","2016-01-01",-1.197
"FRJ24","2016-01-01",-0.364
"FRJ25","2016-01-01",-0.658
"FRJ26","2016-01-01",-0.327
"FRJ27","2016-01-01",-1.079
"FRJ28","2016-01-01",-0.201
"FRK11","2016-01-01",-0.685
"FRK12","2016-01-01",-0.894
"FRK13","2016-01-01",-1.635
"FRK14","2016-01-01",-0.414
"FRK21","2016-01-01",-0.697
"FRK22","2016-01-01",-0.015
"FRK23","2016-01-01",-0.823
"FRK24","2016-01-01",-1.256
"FRK25","2016-01-01",-0.507
"FRK26","2016-01-01",-0.257
"FRK27","2016-01-01",-0.722
"FRK28","2016-01-01",-0.693
"FRL01","2016-01-01",-0.583
"FRL02","2016-01-01",-0.532
"FRL03","2016-01-01",-1.784
"FRL04","2016-01-01",-1.287
"FRL05","2016-01-01",-0.757
"FRL06","2016-01-01",-1.046
"FRM01","2016-01-01",-0.514
"FRM02","2016-01-01",-0.727
"HR021","2016-01-01",0.409
"HR022","2016-01-01",0.259
"HR023","2016-01-01",0.188
"HR024","2016-01-01",0.216
"HR025","2016-01-01",0.203
"HR026","2016-01-01",0.289
"HR027","2016-01-01",-0.344
"HR028","2016-01-01",0.19
"HR031","2016-01-01",-0.385
"HR032","2016-01-01",-0.397
"HR033","2016-01-01",-0.147
"HR034","2016-01-01",-0.001
"HR035","2016-01-01",-0.444
"HR036","2016-01-01",-0.448
"HR037","2016-01-01",-0.611
"HR050","2016-01-01",-0.697
"HR061","2016-01-01",-0.176
"HR062","2016-01-01",0.114
"HR063","2016-01-01",0.332
