"NUTS_CODE","TIMESTAMP","MEDIAN"
"DE258","2021-01-01",-0.85
"DE259","2021-01-01",0.231
"DE25A","2021-01-01",-1.418
"DE25B","2021-01-01",-1.008
"DE25C","2021-01-01",-1.168
"DE261","2021-01-01",-0.405
"DE262","2021-01-01",-1.751
"DE263","2021-01-01",-1.034
"DE264","2021-01-01",0.267
"DE265","2021-01-01",-0.932
"DE266","2021-01-01",-1.845
"DE267","2021-01-01",-1.523
"DE268","2021-01-01",-2.153
"DE269","2021-01-01",-2.606
"DE26A","2021-01-01",-0.995
"DE26B","2021-01-01",-1.463
"DE26C","2021-01-01",-1.344
"DE271","2021-01-01",-1.216
"DE272","2021-01-01",-1.641
"DE273","2021-01-01",-0.406
"DE274","2021-01-01",-0.207
"DE275","2021-01-01",-0.607
"DE276","2021-01-01",-0.947
"DE277","2021-01-01",-0.093
"DE278","2021-01-01",0.026
"DE279","2021-01-01",0.231
"DE27A","2021-01-01",-0.824
"DE27B","2021-01-01",-0.981
"DE27C","2021-01-01",-0.136
"DE27D","2021-01-01",-0.999
"DE27E","2021-01-01",-0.733
"DE300","2021-01-01",-0.625
"DE401","2021-01-01",-1.014
"DE402","2021-01-01",-0.178
"DE403","2021-01-01",-0.063
"DE404","2021-01-01",-0.687
"DE405","2021-01-01",0.119
"DE406","2021-01-01",-0.553
"DE407","2021-01-01",-0.45
"DE408","2021-01-01",-0.924
"DE409","2021-01-01",0.178
"DE40A","2021-01-01",-0.134
"DE40B","2021-01-01",-0.303
"DE40C","2021-01-01",-0.489
"DE40D","2021-01-01",-0.013
"DE40E","2021-01-01",-1.027
"DE40F","2021-01-01",0.221
"DE40G","2021-01-01",-0.192
"DE40H","2021-01-01",-0.727
"DE40I","2021-01-01",0.24
"DE501","2021-01-01",0.212
"DE502","2021-01-01",0.354
"DE600","2021-01-01",-0.078
"DE711","2021-01-01",-0.056
"DE712","2021-01-01",0.114
"DE713","2021-01-01",-0.675
"DE714","2021-01-01",-0.508
"DE715","2021-01-01",0.489
"DE716","2021-01-01",0
"DE717","2021-01-01",-0.164
"DE718","2021-01-01",-0.611
"DE719","2021-01-01",-0.338
"DE71A","2021-01-01",0.084
"DE71B","2021-01-01",-0.031
"DE71C","2021-01-01",-0.489
"DE71D","2021-01-01",-1.603
"DE71E","2021-01-01",-0.375
"DE721","2021-01-01",-1.623
"DE722","2021-01-01",-1.404
"DE723","2021-01-01",-1.501
"DE724","2021-01-01",-2.038
"DE725","2021-01-01",-0.801
"DE731","2021-01-01",-2.598
"DE732","2021-01-01",-2.914
"DE733","2021-01-01",-2.927
"DE734","2021-01-01",-2.393
"DE735","2021-01-01",-1.772
"DE736","2021-01-01",-3.008
"DE737","2021-01-01",-3.039
"DE803","2021-01-01",0.192
"DE804","2021-01-01",0.173
"DE80J","2021-01-01",0.219
"DE80K","2021-01-01",-0.219
"DE80L","2021-01-01",0.122
"DE80M","2021-01-01",-0.132
"DE80N","2021-01-01",0.376
"DE80O","2021-01-01",-0.048
"DE911","2021-01-01",-1.481
"DE912","2021-01-01",-2.625
"DE913","2021-01-01",-1.292
"DE914","2021-01-01",-1.054
"DE916","2021-01-01",-3.701
"DE917","2021-01-01",-1.269
"DE918","2021-01-01",-0.97
"DE91A","2021-01-01",-0.93
"DE91B","2021-01-01",-2.708
"DE91C","2021-01-01",-2.212
"DE922","2021-01-01",-0.004
"DE923","2021-01-01",-0.84
"DE925","2021-01-01",-0.628
"DE926","2021-01-01",-0.176
"DE927","2021-01-01",-0.705
"DE928","2021-01-01",-0.93
"DE929","2021-01-01",-1.24
"DE931","2021-01-01",-1.222
"DE932","2021-01-01",0.394
"DE933","2021-01-01",-1.109
"DE934","2021-01-01",0.252
"DE935","2021-01-01",-0.781
"DE936","2021-01-01",0.022
"DE937","2021-01-01",-0.53
"DE938","2021-01-01",-1.015
"DE939","2021-01-01",-0.203
"DE93A","2021-01-01",-1.169
"DE93B","2021-01-01",-0.181
"DE941","2021-01-01",0.219
"DE942","2021-01-01",0.441
"DE943","2021-01-01",0.349
"DE944","2021-01-01",0.036
"DE945","2021-01-01",0.208
"DE946","2021-01-01",0.414
"DE947","2021-01-01",0.452
"DE948","2021-01-01",0.351
"DE949","2021-01-01",0.359
"DE94A","2021-01-01",0.369
"DE94B","2021-01-01",0.34
"DE94C","2021-01-01",0.426
"DE94D","2021-01-01",0.084
"DE94E","2021-01-01",0.097
"DE94F","2021-01-01",0.24
"DE94G","2021-01-01",0.372
"DE94H","2021-01-01",0.481
"DEA11","2021-01-01",-0.113
"DEA12","2021-01-01",0.283
"DEA13","2021-01-01",0.238
"DEA14","2021-01-01",0.509
"DEA15","2021-01-01",0.02
"DEA16","2021-01-01",0.099
"DEA17","2021-01-01",0.129
"DEA18","2021-01-01",0.21
"DEA19","2021-01-01",0.46
"DEA1A","2021-01-01",0.254
"DEA1B","2021-01-01",0.371
"DEA1C","2021-01-01",0.082
"DEA1D","2021-01-01",0.199
"DEA1E","2021-01-01",0.32
"DEA1F","2021-01-01",0.178
"DEA22","2021-01-01",-1.289
"DEA23","2021-01-01",0.425
"DEA24","2021-01-01",0.122
"DEA26","2021-01-01",-0.287
"DEA27","2021-01-01",0.006
"DEA28","2021-01-01",-1.668
"DEA29","2021-01-01",0.044
"DEA2A","2021-01-01",0.105
"DEA2B","2021-01-01",0.203
"DEA2C","2021-01-01",-0.506
"DEA2D","2021-01-01",-1.146
"DEA31","2021-01-01",-0.216
"DEA32","2021-01-01",-0.041
"DEA33","2021-01-01",0.015
"DEA34","2021-01-01",0.08
"DEA35","2021-01-01",-0.003
"DEA36","2021-01-01",-0.156
"DEA37","2021-01-01",0.28
"DEA38","2021-01-01",-0.488
"DEA41","2021-01-01",0.127
"DEA42","2021-01-01",-0.226
"DEA43","2021-01-01",-0.281
"DEA44","2021-01-01",-2.067
"DEA45","2021-01-01",-0.748
"DEA46","2021-01-01",-0.674
"DEA47","2021-01-01",-3.522
"DEA51","2021-01-01",-0.102
"DEA52","2021-01-01",-0.62
"DEA53","2021-01-01",-1.332
"DEA54","2021-01-01",-2.622
"DEA55","2021-01-01",0.053
"DEA56","2021-01-01",-0.852
"DEA57","2021-01-01",-2.328
"DEA58","2021-01-01",-2.382
"DEA59","2021-01-01",-2.166
"DEA5A","2021-01-01",-1.953
"DEA5B","2021-01-01",-2.541
"DEA5C","2021-01-01",-1.319
"DEB11","2021-01-01",0.299
"DEB12","2021-01-01",-1.048
"DEB13","2021-01-01",-0.994
"DEB14","2021-01-01",-2.561
"DEB15","2021-01-01",-0.028
"DEB17","2021-01-01",-0.134
"DEB18","2021-01-01",-0.719
"DEB1A","2021-01-01",-0.647
"DEB1B","2021-01-01",-0.64
"DEB1C","2021-01-01",-0.95
"DEB1D","2021-01-01",-1.5
"DEB21","2021-01-01",0.087
"DEB22","2021-01-01",-0.525
"DEB23","2021-01-01",-0.151
"DEB24","2021-01-01",-0.168
"DEB25","2021-01-01",0.208
"DEB31","2021-01-01",0.397
"DEB32","2021-01-01",-0.303
"DEB33","2021-01-01",-0.422
"DEB34","2021-01-01",0.234
"DEB35","2021-01-01",-0.954
"DEB36","2021-01-01",-0.697
"DEB37","2021-01-01",-1.374
"DEB38","2021-01-01",-0.133
"DEB39","2021-01-01",-0.681
"DEB3A","2021-01-01",-0.299
"DEB3B","2021-01-01",-2.4
"DEB3C","2021-01-01",-1.204
"DEB3D","2021-01-01",-1.853
"DEB3E","2021-01-01",-0.899
"DEB3F","2021-01-01",-0.159
"DEB3G","2021-01-01",-0.089
"DEB3H","2021-01-01",-0.779
"DEB3I","2021-01-01",-0.913
"DEB3J","2021-01-01",-1.423
"DEB3K","2021-01-01",-0.88
"DEC01","2021-01-01",-0.368
"DEC02","2021-01-01",0.305
"DEC03","2021-01-01",-0.28
"DEC04","2021-01-01",0.284
"DEC05","2021-01-01",-0.176
"DEC06","2021-01-01",0.119
"DED21","2021-01-01",-0.318
"DED2C","2021-01-01",0.141
"DED2D","2021-01-01",-0.073
"DED2E","2021-01-01",-0.235
"DED2F","2021-01-01",-0.186
"DED41","2021-01-01",-0.58
"DED42","2021-01-01",-0.711
"DED43","2021-01-01",-0.224
"DED44","2021-01-01",-0.146
"DED45","2021-01-01",-0.208
"DED51","2021-01-01",-0.332
"DED52","2021-01-01",-0.038
"DED53","2021-01-01",-0.561
"DEE01","2021-01-01",-0.675
"DEE02","2021-01-01",-1.938
"DEE03","2021-01-01",-0.625
"DEE04","2021-01-01",-0.002
"DEE05","2021-01-01",-0.841
"DEE06","2021-01-01",-0.518
"DEE07","2021-01-01",-0.73
"DEE08","2021-01-01",-0.238
"DEE09","2021-01-01",-2.028
"DEE0A","2021-01-01",-0.792
"DEE0B","2021-01-01",-1.165
"DEE0C","2021-01-01",-0.952
"DEE0D","2021-01-01",-0.04
"DEE0E","2021-01-01",-0.566
"DEF01","2021-01-01",-1.345
"DEF02","2021-01-01",-0.698
"DEF03","2021-01-01",0.152
"DEF04","2021-01-01",0.427
"DEF05","2021-01-01",0.422
"DEF06","2021-01-01",-0.483
"DEF07","2021-01-01",0.281
"DEF08","2021-01-01",-0.124
"DEF09","2021-01-01",-0.169
"DEF0A","2021-01-01",-0.22
"DEF0B","2021-01-01",0.094
"DEF0C","2021-01-01",0.124
"DEF0D","2021-01-01",-0.281
"DEF0E","2021-01-01",0.193
"DEF0F","2021-01-01",-0.936
"DEG01","2021-01-01",-0.909
"DEG02","2021-01-01",-0.267
"DEG03","2021-01-01",0.012
"DEG04","2021-01-01",-0.366
"DEG05","2021-01-01",-0.226
"DEG06","2021-01-01",-3.031
"DEG07","2021-01-01",-2.435
"DEG09","2021-01-01",-2.053
"DEG0A","2021-01-01",-1.268
"DEG0B","2021-01-01",-1.716
"DEG0C","2021-01-01",-1.713
"DEG0D","2021-01-01",-0.671
"DEG0E","2021-01-01",-1.608
"DEG0F","2021-01-01",-1.052
"DEG0G","2021-01-01",-0.107
"DEG0H","2021-01-01",-0.04
"DEG0I","2021-01-01",-1.312
"DEG0J","2021-01-01",0.042
"DEG0K","2021-01-01",-0.647
"DEG0L","2021-01-01",0.03
"DEG0M","2021-01-01",0.089
"DEG0N","2021-01-01",-1.972
"DEG0P","2021-01-01",-2.28
"DK011","2021-01-01",0.596
"DK012","2021-01-01",0.378
"DK013","2021-01-01",0.379
"DK014","2021-01-01",-0.421
"DK021","2021-01-01",0.116
"DK022","2021-01-01",-0.007
"DK031","2021-01-01",0.191
"DK032","2021-01-01",0.377
"DK041","2021-01-01",0.434
"DK042","2021-01-01",0.536
"DK050","2021-01-01",0.271
"EE001","2021-01-01",0.113
"EE004","2021-01-01",-0.42
"EE008","2021-01-01",-0.027
"EE009","2021-01-01",0
"EE00A","2021-01-01",-0.681
"EL301","2021-01-01",0.454
"EL302","2021-01-01",0.478
"EL303","2021-01-01",0.344
"EL304","2021-01-01",0.214
"EL305","2021-01-01",0.376
"EL306","2021-01-01",0.537
"EL307","2021-01-01",0.446
"EL411","2021-01-01",0.431
"EL412","2021-01-01",0.027
"EL413","2021-01-01",0.651
"EL421","2021-01-01",-0.145
"EL422","2021-01-01",-0.466
"EL431","2021-01-01",0.639
"EL432","2021-01-01",0.194
"EL433","2021-01-01",0.535
"EL434","2021-01-01",0.41
"EL511","2021-01-01",0.413
"EL512","2021-01-01",0.612
"EL513","2021-01-01",0.651
"EL514","2021-01-01",0.71
"EL515","2021-01-01",0.644
"EL521","2021-01-01",0.374
"EL522","2021-01-01",0.771
"EL523","2021-01-01",0.711
"EL524","2021-01-01",0.428
"EL525","2021-01-01",0.558
"EL526","2021-01-01",0.869
"EL527","2021-01-01",0.688
"EL531","2021-01-01",0.129
"EL532","2021-01-01",0.174
"EL533","2021-01-01",0.106
"EL541","2021-01-01",0.818
"EL542","2021-01-01",0.698
"EL543","2021-01-01",0.496
"EL611","2021-01-01",0.624
"EL612","2021-01-01",0.197
"EL613","2021-01-01",-0.23
"EL621","2021-01-01",-0.086
"EL622","2021-01-01",0.77
"EL623","2021-01-01",0.486
"EL624","2021-01-01",1.061
"EL631","2021-01-01",0.878
"EL632","2021-01-01",-0.073
"EL633","2021-01-01",0.02
"EL641","2021-01-01",0.277
"EL642","2021-01-01",0.253
"EL643","2021-01-01",1.079
"EL644","2021-01-01",0.06
"EL645","2021-01-01",0.389
"EL651","2021-01-01",0.256
"EL652","2021-01-01",0.139
"EL653","2021-01-01",0.408
"ES111","2021-01-01",0.591
"ES112","2021-01-01",0.568
"ES113","2021-01-01",0.156
"ES114","2021-01-01",0.283
"ES120","2021-01-01",0.764
"ES130","2021-01-01",1.093
"ES211","2021-01-01",0.782
"ES212","2021-01-01",0.842
"ES213","2021-01-01",1.109
"ES220","2021-01-01",0.512
"ES230","2021-01-01",0.366
"ES241","2021-01-01",0.021
"ES242","2021-01-01",0.306
"ES243","2021-01-01",0.117
"ES300","2021-01-01",0.407
"ES411","2021-01-01",0.692
"ES412","2021-01-01",-0.142
"ES413","2021-01-01",0.24
"ES414","2021-01-01",-0.155
"ES415","2021-01-01",0.263
"ES416","2021-01-01",0.032
"ES417","2021-01-01",-0.029
"ES418","2021-01-01",-0.278
"ES419","2021-01-01",0.046
"ES421","2021-01-01",0.717
"ES422","2021-01-01",0.134
"ES423","2021-01-01",0.566
"ES424","2021-01-01",0.246
"ES425","2021-01-01",0.189
"ES431","2021-01-01",0.529
"ES432","2021-01-01",0.61
"ES511","2021-01-01",0.146
"ES512","2021-01-01",0.581
"ES513","2021-01-01",0.115
"ES514","2021-01-01",-0.144
"ES521","2021-01-01",-0.565
"ES522","2021-01-01",0.376
"ES523","2021-01-01",0.354
"ES531","2021-01-01",-1.147
"ES532","2021-01-01",-0.267
"ES533","2021-01-01",0.091
"ES611","2021-01-01",0.215
"ES612","2021-01-01",0.514
"ES613","2021-01-01",0.44
"ES614","2021-01-01",0.109
"ES615","2021-01-01",0.517
"ES616","2021-01-01",0.252
"ES617","2021-01-01",0.329
"ES618","2021-01-01",0.329
"ES620","2021-01-01",-0.666
"ES630","2021-01-01",0.707
"ES640","2021-01-01",-0.16
"FI193","2021-01-01",0.226
"FI194","2021-01-01",0.468
"FI195","2021-01-01",0.466
"FI196","2021-01-01",0.466
"FI197","2021-01-01",0.099
"FI1B1","2021-01-01",0.435
"FI1C1","2021-01-01",0.265
"FI1C2","2021-01-01",0.109
"FI1C3","2021-01-01",0.398
"FI1C4","2021-01-01",0.417
"FI1C5","2021-01-01",-0.87
"FI1D1","2021-01-01",-0.01
"FI1D2","2021-01-01",0.58
"FI1D3","2021-01-01",0.342
"FI1D5","2021-01-01",0.545
"FI1D7","2021-01-01",0.064
"FI1D8","2021-01-01",0.84
"FI1D9","2021-01-01",0.832
"FI200","2021-01-01",0.598
"FR101","2021-01-01",0.734
"FR102","2021-01-01",0.699
"FR103","2021-01-01",0.311
"FR104","2021-01-01",0.567
"FR105","2021-01-01",0.805
"FR106","2021-01-01",0.836
"FR107","2021-01-01",0.717
"FR108","2021-01-01",0.779
"FRB01","2021-01-01",0.417
"FRB02","2021-01-01",0.524
"FRB03","2021-01-01",0.4
"FRB04","2021-01-01",0.319
"FRB05","2021-01-01",0.111
"FRB06","2021-01-01",0.361
"FRC11","2021-01-01",-0.133
"FRC12","2021-01-01",0.286
"FRC13","2021-01-01",0.275
"FRC14","2021-01-01",0.129
"FRC21","2021-01-01",-0.493
"FRC22","2021-01-01",-0.036
"FRC23","2021-01-01",-0.186
"FRC24","2021-01-01",-0.453
"FRD11","2021-01-01",0.757
"FRD12","2021-01-01",0.926
"FRD13","2021-01-01",0.24
"FRD21","2021-01-01",0.281
"FRD22","2021-01-01",0.692
"FRE11","2021-01-01",0.717
"FRE12","2021-01-01",0.781
"FRE21","2021-01-01",0.577
"FRE22","2021-01-01",0.594
"FRE23","2021-01-01",0.787
"FRF11","2021-01-01",-0.71
"FRF12","2021-01-01",-0.311
"FRF21","2021-01-01",0.416
"FRF22","2021-01-01",0.404
"FRF23","2021-01-01",0.696
"FRF24","2021-01-01",-0.041
"FRF31","2021-01-01",-0.275
"FRF32","2021-01-01",0.173
"FRF33","2021-01-01",-0.233
"FRF34","2021-01-01",-0.324
"FRG01","2021-01-01",0.388
"FRG02","2021-01-01",0.238
"FRG03","2021-01-01",0.178
"FRG04","2021-01-01",0.262
"FRG05","2021-01-01",0.393
"FRH01","2021-01-01",0.929
"FRH02","2021-01-01",0.736
"FRH03","2021-01-01",0.515
"FRH04","2021-01-01",0.549
"FRI11","2021-01-01",0.832
"FRI12","2021-01-01",0.697
"FRI13","2021-01-01",0.721
"FRI14","2021-01-01",0.763
"FRI15","2021-01-01",0.486
"FRI21","2021-01-01",0.336
"FRI22","2021-01-01",0.306
"FRI23","2021-01-01",0.549
"FRI31","2021-01-01",0.594
"FRI32","2021-01-01",0.502
"FRI33","2021-01-01",0.263
"FRI34","2021-01-01",0.285
"FRJ11","2021-01-01",0.55
"FRJ12","2021-01-01",-0.379
"FRJ13","2021-01-01",-0.79
"FRJ14","2021-01-01",-0.001
"FRJ15","2021-01-01",0.606
"FRJ21","2021-01-01",0.624
"FRJ22","2021-01-01",0.501
"FRJ23","2021-01-01",0.678
"FRJ24","2021-01-01",0.605
"FRJ25","2021-01-01",0.743
"FRJ26","2021-01-01",0.37
"FRJ27","2021-01-01",0.728
"FRJ28","2021-01-01",0.724
"FRK11","2021-01-01",0.125
"FRK12","2021-01-01",-0.141
"FRK13","2021-01-01",-0.297
"FRK14","2021-01-01",0.512
"FRK21","2021-01-01",0.083
"FRK22","2021-01-01",0.282
"FRK23","2021-01-01",-0.443
"FRK24","2021-01-01",-0.472
"FRK25","2021-01-01",0.325
"FRK26","2021-01-01",0.115
"FRK27","2021-01-01",-0.358
"FRK28","2021-01-01",-0.283
"FRL01","2021-01-01",-0.892
"FRL02","2021-01-01",0.009
"FRL03","2021-01-01",-0.173
"FRL04","2021-01-01",-0.451
"FRL05","2021-01-01",-0.294
"FRL06","2021-01-01",-0.715
"FRM01","2021-01-01",0.868
"FRM02","2021-01-01",0.453
"HR021","2021-01-01",0.382
"HR022","2021-01-01",0.31
"HR023","2021-01-01",0.274
"HR024","2021-01-01",0.583
"HR025","2021-01-01",0.274
"HR026","2021-01-01",0.373
"HR027","2021-01-01",1.034
"HR028","2021-01-01",0.325
"HR031","2021-01-01",0.58
"HR032","2021-01-01",0.907
"HR033","2021-01-01",0.647
"HR034","2021-01-01",0.737
"HR035","2021-01-01",0.718
"HR036","2021-01-01",0.733
"HR037","2021-01-01",0.89
"HR050","2021-01-01",0.605
"HR061","2021-01-01",0.8
"HR062","2021-01-01",0.819
"HR063","2021-01-01",0.641
"HR064","2021-01-01",0.862
"HR065","2021-01-01",0.752
"HU110","2021-01-01",0.345
"HU120","2021-01-01",0.513
"HU211","2021-01-01",0.319
